epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Jeopardy,"(4, 3)",WRITERS & THEIR WORKS,28,"(600,)",False,"""The Sicilian"" by this author is another set in his universe of the criminal Corleone clan",Mario Puzo,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Jeopardy,"(5, 3)",CHUMP CHANGE,12,"(600,)",False,Change 2 letters to get this bell sound,a chime,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Jeopardy,"(6, 3)",RALPH MACCHIO TALKS COBRA KAI,23,"(600,)",False,"(Ralph Macchio presents the clue.) Running a car dealership has its perks, especially when you wanna teach this 4-word karate defense; it's great practice for the kids, & your fleet will look fantastic","wax on, wax off",1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Jeopardy,"(1, 4)",HERE COMES 39,4,"(800,)",False,This Opus No. 39 by Edward Elgar has a theme often heard at school graduations,"""Pomp And Circumstance""",1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Jeopardy,"(2, 4)",WORLD CAPITAL RHYME TIME,9,"(800,)",False,Philippine flavoring from a tropical orchid,Manila vanilla,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Jeopardy,"(3, 4)",ALL KINDS OF DOORS,20,"(800,)",False,This type of spider makes a hinged opening through which the unlucky descend to their doom,a trapdoor spider,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Jeopardy,"(4, 4)",WRITERS & THEIR WORKS,29,"(4000,)",True,"Like the narrator of ""The Little Prince"", the book's author, Antoine de Saint-Exupery, chose this as his profession",pilot,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Jeopardy,"(5, 4)",CHUMP CHANGE,13,"(800,)",False,Drop 2 letters to get this sports authority,an ump,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Jeopardy,"(6, 4)",RALPH MACCHIO TALKS COBRA KAI,24,"(800,)",False,"(Ralph Macchio presents the clue.) Johnny & I may not agree on a lot of things, but we did have a nice moment when we heard & sang ""Take It On The Run"" as we test-drove a car--as I said, ""What kind of man doesn't like this '80s band?""",REO Speedwagon,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Jeopardy,"(1, 5)",HERE COMES 39,5,"(1000,)",False,"In the King James Bible, the Old Testament has 39 books, with Kings, Chronicles & this prophet each having a 1 & 2 book",Samuel,1,1
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Jeopardy,"(2, 5)",WORLD CAPITAL RHYME TIME,16,"(1000,)",False,Sudanese darkness or sadness,Khartoum gloom,1,1
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Jeopardy,"(3, 5)",ALL KINDS OF DOORS,21,"(1000,)",False,"Initiated in 1899, the Open Door Policy was based on the U.S. & other nations all having equal access to this Asian country",China,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Jeopardy,"(4, 5)",WRITERS & THEIR WORKS,30,"(1000,)",False,"This poet wrote ""The Negro Speaks of Rivers"" on the back of an envelope when he was just 17",Langston Hughes,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Jeopardy,"(5, 5)",CHUMP CHANGE,14,"(1000,)",False,Change 2 letters to get this metal fastener,a clamp,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Jeopardy,"(6, 5)",RALPH MACCHIO TALKS COBRA KAI,25,"(1000,)",False,"(Ralph Macchio presents the clue.) We all wish Pat Morita was still with us to do the show; I've often said Pat brought a soulful magic to this ""Karate Kid"" role for which he earned an Oscar nomination",Mr. Miyagi,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(1, 1)",ON THE ROAD AGAIN,6,"(400,)",False,"Between 49th & 60th Streets in NYC, you'll find glamorous shops like Cartier on this avenue",Fifth Avenue,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(2, 1)",11-LETTER WORDS,7,"(400,)",False,"A less serious offense, such as shoplifting, often punished with less than one year in prison",misdemeanor,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(3, 1)",DISCOVERIES,12,"(400,)",False,"Around 1860 Dr. W.F. Daniell took cola nuts for intestinal issues, couldn't sleep & discovered that they contain this chemical",caffeine,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(4, 1)",CANADIAN HISTORY,21,"(400,)",False,"Normally a dozy institution, this 105-member upper house of parliament was news in 2012 with a housing expenses scandal",the Senate,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(5, 1)",FINANCE & INVESTING,26,"(400,)",False,"The 3 headline indexes are the Dow Industrials, the S&P 500 & this stock exchange's composite",NASDAQ,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(6, 1)",THAT'S SO SIR/REEL!,1,"(400,)",False,"Rushing around in ""From Russia with Love"" & ""The Russia House""",Sir Sean Connery,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(1, 2)",ON THE ROAD AGAIN,8,"(800,)",False,"In a song by Phantom Planet, this 3-digit highway that takes you from L.A. to S.F. sort of rhymes with ""California Here We Come""",the 101,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(2, 2)",11-LETTER WORDS,17,"(800,)",False,In 1949 Joseph Sobek created this soon-popular game played within 4 walls,racquetball,0,3
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(3, 2)",DISCOVERIES,13,"(4000,)",True,4 of these were discovered by 1807; astronomers sulked that they weren't full planets but got over it when Astraea was found in 1845,asteroids,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(4, 2)",CANADIAN HISTORY,22,"(800,)",False,In 1880 the Arctic Islands became part of these territories between the Yukon & Nunavut,the Northwest Territories,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(5, 2)",FINANCE & INVESTING,27,"(800,)",False,In 2017 Oregon became the first state with automatic these savings accounts: employees are enrolled unless they opt out,IRAs,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(6, 2)",THAT'S SO SIR/REEL!,2,"(800,)",False,"Gus in ""Cats"" & also giving a magnetic performance in ""X-Men""",Ian McKellen,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(1, 3)",ON THE ROAD AGAIN,9,"(1200,)",False,"An uphill bike race is held annually in Burlington, Iowa, on this alley seen here, named for a type of critter",Snake Alley,0,3
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(2, 3)",11-LETTER WORDS,18,"(1200,)",False,Type of criminal seen here and often portrayed in heist movies,a safecracker,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(3, 3)",DISCOVERIES,14,"(1200,)",False,"Seen here is the first known illustration of a dinosaur bone; the lower part of this thigh bone, it baffled scientists on discovery in 1676",the femur,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(4, 3)",CANADIAN HISTORY,23,"(6000,)",True,"Founded by a royal charter, the company named for this body of water employed ""voyageurs"" who explored Canada by canoe",Hudson Bay,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(6, 3)",THAT'S SO SIR/REEL!,3,"(1200,)",False,"The maitre d' at L'Idiot in ""L.A. Story"" & also giving a thoughtful performance in ""X-Men""",Patrick Stewart,0,3
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(1, 4)",ON THE ROAD AGAIN,10,"(1600,)",False,"This 2,460-mile interstate stretches coast to coast, passing the Superdome & Tucson's Pima Air & Space Museum",I-10 (Interstate 10),0,3
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(2, 4)",11-LETTER WORDS,19,"(1600,)",False,A homeless person may still have a place indoors to sleep; this is the term for someone sleeping on the streets,unsheltered,0,3
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(3, 4)",DISCOVERIES,15,"(1600,)",False,"Work at Rice University led to the discovery of buckyballs, named for resembling this Buckminster Fuller creation",a geodesic dome,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(4, 4)",CANADIAN HISTORY,24,"(1600,)",False,"Asked to yield this city to the English in 1690, Count Frontenac said, ""My only reply will be from the mouths of my cannons""",Quebec City,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(6, 4)",THAT'S SO SIR/REEL!,4,"(1600,)",False,"Ruling in ""The Cider House Rules"" & (What's it all about?) ""Alfie""",Sir Michael Caine,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(1, 5)",ON THE ROAD AGAIN,11,"(2000,)",False,You can see why the club-filled stretch of this Memphis street is called Neon Row,Beale Street,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(2, 5)",11-LETTER WORDS,20,"(2000,)",False,The original line of this separating 2 territories was the one dividing the New World between Spain & Portugal,demarcation,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(3, 5)",DISCOVERIES,16,"(2000,)",False,"Discovered around 1980, these nasty proteins (hence the ""pr"" in the word) are a cause of fatal brain diseases",prions,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(4, 5)",CANADIAN HISTORY,25,"(2000,)",False,"A World Heritage Site, these Newfoundland meadows contain the first evidence of Europeans in the New World",L\'Anse aux Meadows,0,3
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Double Jeopardy,"(6, 5)",THAT'S SO SIR/REEL!,5,"(2000,)",False,"""Murder by Death"" & ""Star Wars"", one year apart",Sir Alec Guinness,1,0
8696,2022-09-12,"Luigi de Guzman game 2.
First game of Season 39.
Ken Jennings hosts.
Return to a full studio audience.",Final Jeopardy,"(1, 1)",19th CENTURY NOVELS,0,"(0, 200, 4000)",False,"""This bell was named Marie... alone in the southern tower, with her sister Jacqueline, a bell of lesser size"", says this novel",The Hunchback of Notre Dame,2,1
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(1, 1)",1960s AMERICA,1,"(200,)",False,"At the 1964 World's Fair, Henry Ford unveiled this pony car with a price near $2,300; Detroit ran wild as 400,000 sold in year one",the Mustang,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(2, 1)",ALPHABETICALLY NEXT,26,"(200,)",False,"On the periodic table: nihonium, niobium...",nitrogen,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(3, 1)",BROADCASTING HISTORY,21,"(200,)",False,"Long before Netflix, in 1998 a Hong Kong company invested $1.5 billion in video on demand, pioneering this kind of service",streaming,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(4, 1)",GOING ON A POWER TRIP,8,"(200,)",False,This type of energy is sustainable but not yet renewable; it could be if we start getting the uranium from seawater,nuclear,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(5, 1)",NEW TO THE OED,20,"(200,)",False,This 3-word inquiry was already a catchphrase when Bugs Bunny first asked it in 1940,"What\'s up, doc?",1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(6, 1)",NFL OPENING WEEKEND,4,"(200,)",False,"(Will Selva of the NFL Network presents the clue.) It's the play that starts the game, & since 2002, the name of the game that starts the NFL season; the first one was at the Meadowlands not quite a year after 9/11",kickoff,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(1, 2)",1960s AMERICA,2,"(400,)",False,"Frank Weatherman, the last inmate to leave this island prison upon its 1963 closure, said it ""never was no good""",Alcatraz,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(2, 2)",ALPHABETICALLY NEXT,28,"(400,)",False,"In state capitals: Bismarck, Boise...",Boston,1,1
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(3, 2)",BROADCASTING HISTORY,22,"(400,)",False,In 1991 this young broadcast TV network became the first in the U.S. to run a commercial for condoms,Fox,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(4, 2)",GOING ON A POWER TRIP,12,"(400,)",False,"Let's dig up the fact that in 2021, this fossil fuel provided about 22% of U.S. electricity generation",coal,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(5, 2)",NEW TO THE OED,19,"(400,)",False,Ordinal term for a president's husband,the first gentleman,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(6, 2)",NFL OPENING WEEKEND,7,"(400,)",False,"(Jason McCourty of the NFL Network presents the clue.) Quarterbacks, take note; don't start this season like Chicago's Jim Hardy did in 1950 when he threw a still-record 8 of these--maybe it was the wind",interceptions,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(1, 3)",1960s AMERICA,3,"(600,)",False,Let me stand next to your fire! 1967's Summer of Love reached a peak when Jimi Hendrix set his guitar ablaze at this pop festival,Monterey Pop Festival,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(2, 3)",ALPHABETICALLY NEXT,30,"(600,)",False,"As president: Carter, Cleveland...",Bill Clinton,0,3
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(3, 3)",BROADCASTING HISTORY,23,"(600,)",False,"In 1974 this Broadcasting System, Inc. shortened things up & became CBS Inc.",Columbia,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(4, 3)",GOING ON A POWER TRIP,11,"(600,)",False,"Power source of the Stanley brothers' 1910 automobiles, per the name",steam,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(5, 3)",NEW TO THE OED,16,"(600,)",False,"Term for an official document certifying one's inoculation status, perhaps for travel",vaccine passport,0,3
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(6, 3)",NFL OPENING WEEKEND,13,"(600,)",False,(Kyle Brandt of the NFL Network presents the clue.) Wes Welker & Demaryius Thomas each caught two scores as part of this quarterback's monster 7-touchdown day against the Ravens in the 2013 opener,Peyton Manning,1,1
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(1, 4)",1960s AMERICA,5,"(800,)",False,"23 days after Gagarin's flight in 1961, Alan Shepard lit the candle on this NASA project with a 15-minute suborbital journey",Mercury,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(2, 4)",ALPHABETICALLY NEXT,29,"(800,)",False,"Of the original 7 Sisters colleges: Radcliffe, Smith...",Vassar,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(3, 4)",BROADCASTING HISTORY,24,"(800,)",False,"In 1946 ""Faraway Hill"", about a widow in love with a man engaged to another woman, brought this genre to network television",soap opera,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(4, 4)",GOING ON A POWER TRIP,9,"(800,)",False,"The Energy Dept. says of this source, its ""turbines don't produce atmospheric emissions that cause acid rain... or greenhouse gases""",wind,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(5, 4)",NEW TO THE OED,17,"(800,)",False,It's the fiery term for a cheap prepaid mobile device that can be discarded to protect the user's anonymity,a burner phone,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(6, 4)",NFL OPENING WEEKEND,14,"(800,)",False,"(Peter Schrager of the NFL Network presents the clue.) Those clichés about how ""it's just one game"" are true; in 1981, this team, led by Joe Montana & Bill Walsh, lost its first game to the Lions but ended up winning it all",the 49ers,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(1, 5)",1960s AMERICA,6,"(1000,)",False,In 1962 James Meredith became the first African-American student at this southern university,the University of Mississippi,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(2, 5)",ALPHABETICALLY NEXT,27,"(1000,)",False,"In AKC dog breeds: Irish Terrier, Irish Water Spaniel...",Irish wolfhound,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(3, 5)",BROADCASTING HISTORY,25,"(1000,)",False,"A 1934 act of Congress established this agency, initially to regulate the radio, telephone & telegraph industries",the FCC,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(4, 5)",GOING ON A POWER TRIP,10,"(1000,)",False,This dam with the most generation capacity of any U.S. power plant is about a 2-hour drive from Spokane,Grand Coulee Dam,1,1
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(5, 5)",NEW TO THE OED,18,"(2000,)",True,"""To stand on"" these, meaning to benefit from the knowledge of great predecessors",the shoulders of giants,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Jeopardy,"(6, 5)",NFL OPENING WEEKEND,15,"(1000,)",False,"(Jamie Erdahl of the NFL Network presents the clue.) The Panthers' opening game in 2011 showed off the arm of this flashy dresser, as he passed for 422 yards, an NFL record for a player's first game",Cam Newton,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Double Jeopardy,"(1, 1)",DO YOU FEEL A  FIRST DRAFT?,26,"(400,)",False,"At first, tragedy visited this family with a soon-to-be famous son on a remote island, not in Godric's Hollow",the Potter family,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Double Jeopardy,"(2, 1)",SYNONYMS,21,"(400,)",False,It's a synonym for a chest of drawers or a government agency,a bureau,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Double Jeopardy,"(3, 1)",A CHEM/ PHYSICS/ BIO SAMPLER,16,"(400,)",False,Humans have 22 pairs of nonsex these & one pair of non-nonsex,chromosomes,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Double Jeopardy,"(4, 1)",FULL OF HOLES,6,"(400,)",False,Worker bees build this structure & storage area in the hive from wax they produce,honeycomb,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Double Jeopardy,"(5, 1)",EUROPEAN PLACES,5,"(400,)",False,The Dada art movement began in this most populous Swiss city around 1916,Zurich,1,1
8697,2022-09-13,Luigi de Guzman game 3.,Double Jeopardy,"(6, 1)","20th CENTURY SONG, 21st CENTURY AD",15,"(400,)",False,"T-Mobile: this Billy Idol song that we just hear more, more, more","""Rebel Yell""",1,0
8697,2022-09-13,Luigi de Guzman game 3.,Double Jeopardy,"(1, 2)",DO YOU FEEL A  FIRST DRAFT?,27,"(800,)",False,"F. Scott Fitzgerald called his 1922 short story ""Winter Dreams"" ""a sort of first draft"" of the idea for this novel from 3 years later",The Great Gatsby,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Double Jeopardy,"(2, 2)",SYNONYMS,22,"(800,)",False,Note & beak are both 4-letter synonyms for this 4-letter word,bill,1,1
8697,2022-09-13,Luigi de Guzman game 3.,Double Jeopardy,"(3, 2)",A CHEM/ PHYSICS/ BIO SAMPLER,20,"(5000,)",True,"The standard model of particle physics accounts for 3 of the 4 fundamental forces, skipping this one, important in daily life",gravity,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Double Jeopardy,"(4, 2)",FULL OF HOLES,7,"(800,)",False,"Emmentaler is what we call this, & for the record, the holes aren't called holes but eyes",Swiss cheese,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Double Jeopardy,"(5, 2)",EUROPEAN PLACES,4,"(800,)",False,"From Arabic for ""the west"", the Algarve is a historic region of this nation bordering the Atlantic Ocean",Portugal,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Double Jeopardy,"(6, 2)","20th CENTURY SONG, 21st CENTURY AD",14,"(800,)",False,"GEICO: this metal band's ""Round & Round""",Ratt,0,3
8697,2022-09-13,Luigi de Guzman game 3.,Double Jeopardy,"(1, 3)",DO YOU FEEL A  FIRST DRAFT?,28,"(2500,)",True,These 2 iconic fictional characters were originally to be named Sherrington Hope & Dr. Ormond Sacker,Sherlock Holmes & Dr. Watson,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Double Jeopardy,"(2, 3)",SYNONYMS,23,"(1200,)",False,"Words for a comic entertainer at a royal court include fool, buffoon, merry-andrew & this 6-letter word",jester,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Double Jeopardy,"(3, 3)",A CHEM/ PHYSICS/ BIO SAMPLER,18,"(1200,)",False,"It's the type of ionization chamber heard here, a measuring device that non-physicists never want to hear working hard nearby",a Geiger counter,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Double Jeopardy,"(4, 3)",FULL OF HOLES,8,"(1200,)",False,"In Colonial America, this instrument with holes for the head & hands put the ""P"" in ""punishment""",pillory,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Double Jeopardy,"(5, 3)",EUROPEAN PLACES,1,"(1200,)",False,Montenegro's Gulf of Kotor is a fjordlike inlet on the coast of this sea,the Adriatic,1,0
8697,2022-09-13,Luigi de Guzman game 3.,Double Jeopardy,"(6, 3)","20th CENTURY SONG, 21st CENTURY AD",11,"(1200,)",False,Carnival Cruise Lines: Todd Rundgren singing about doing this all day,bang on the drum,0,3
