epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
trebekpilots_2,1984-01-01,"Trebek pilot 2.

Unaired.  Tape date unknown.
Season 1 set.
Announced by Johnny Gilbert.",Double Jeopardy,"(5, 2)",STATE NAMES,15,"(200,)",False,Ponce de Leon named this Southern state for its flowers,Florida,0,0
trebekpilots_2,1984-01-01,"Trebek pilot 2.

Unaired.  Tape date unknown.
Season 1 set.
Announced by Johnny Gilbert.",Double Jeopardy,"(6, 2)",FAMOUS PAIRS,21,"(200,)",False,Sin cities of the Bible,Sodom & Gomorrah,0,0
trebekpilots_2,1984-01-01,"Trebek pilot 2.

Unaired.  Tape date unknown.
Season 1 set.
Announced by Johnny Gilbert.",Double Jeopardy,"(1, 3)",CIVIL WAR,3,"(300,)",False,"General who ravaged Georgia, then explained ""War is hell""",General (William Tecumsah) Sherman,0,0
trebekpilots_2,1984-01-01,"Trebek pilot 2.

Unaired.  Tape date unknown.
Season 1 set.
Announced by Johnny Gilbert.",Double Jeopardy,"(2, 3)",TOYS & GAMES,27,"(300,)",False,"To play this, you need wickets, mallets and wooden balls",croquet,0,0
trebekpilots_2,1984-01-01,"Trebek pilot 2.

Unaired.  Tape date unknown.
Season 1 set.
Announced by Johnny Gilbert.",Double Jeopardy,"(3, 3)",MOVIES,17,"(750,)",True,"Best Picture of '42, it featured the following:",Casablanca,0,0
trebekpilots_2,1984-01-01,"Trebek pilot 2.

Unaired.  Tape date unknown.
Season 1 set.
Announced by Johnny Gilbert.",Double Jeopardy,"(4, 3)",SPORTS LEGENDS,12,"(300,)",False,"In 1971, became first woman athlete to win over $100,000 in a year",Billie Jean King,0,0
trebekpilots_2,1984-01-01,"Trebek pilot 2.

Unaired.  Tape date unknown.
Season 1 set.
Announced by Johnny Gilbert.",Double Jeopardy,"(5, 3)",STATE NAMES,16,"(300,)",False,1 of 2 Eastern Seaboard states named after queens of England,Maryland (or Virginia),0,0
trebekpilots_2,1984-01-01,"Trebek pilot 2.

Unaired.  Tape date unknown.
Season 1 set.
Announced by Johnny Gilbert.",Double Jeopardy,"(6, 3)",FAMOUS PAIRS,22,"(300,)",False,It's the world's largest mail-order co.,Sears-Roebuck,0,0
trebekpilots_2,1984-01-01,"Trebek pilot 2.

Unaired.  Tape date unknown.
Season 1 set.
Announced by Johnny Gilbert.",Double Jeopardy,"(1, 4)",CIVIL WAR,4,"(400,)",False,"Battle known as ""high water mark of the Confederacy""",the Battle of Gettysburg,0,0
trebekpilots_2,1984-01-01,"Trebek pilot 2.

Unaired.  Tape date unknown.
Season 1 set.
Announced by Johnny Gilbert.",Double Jeopardy,"(2, 4)",TOYS & GAMES,28,"(400,)",False,"""Spit in the ocean"" is a variety of this card game",poker,0,0
trebekpilots_2,1984-01-01,"Trebek pilot 2.

Unaired.  Tape date unknown.
Season 1 set.
Announced by Johnny Gilbert.",Double Jeopardy,"(3, 4)",MOVIES,18,"(400,)",False,"She hit ""The Road"" 7 times with Hope & Crosby",Dorothy Lamour,0,0
trebekpilots_2,1984-01-01,"Trebek pilot 2.

Unaired.  Tape date unknown.
Season 1 set.
Announced by Johnny Gilbert.",Double Jeopardy,"(4, 4)",SPORTS LEGENDS,13,"(400,)",False,Figure skater who won only U.S. gold at 1968 Winter Olympics in France,Peggy Fleming,0,0
trebekpilots_2,1984-01-01,"Trebek pilot 2.

Unaired.  Tape date unknown.
Season 1 set.
Announced by Johnny Gilbert.",Double Jeopardy,"(5, 4)",STATE NAMES,19,"(800,)",True,The only state with a one-syllable name,Maine,0,0
trebekpilots_2,1984-01-01,"Trebek pilot 2.

Unaired.  Tape date unknown.
Season 1 set.
Announced by Johnny Gilbert.",Double Jeopardy,"(6, 4)",FAMOUS PAIRS,23,"(400,)",False,"Originally, these dancers' names were Frederick Austerlitz & Virginia McNath",Fred Astaire & Ginger Rogers,0,0
trebekpilots_2,1984-01-01,"Trebek pilot 2.

Unaired.  Tape date unknown.
Season 1 set.
Announced by Johnny Gilbert.",Double Jeopardy,"(1, 5)",CIVIL WAR,5,"(500,)",False,The 2 vessels involved in the first battle between ironclad warships,the Monitor & the Merrimack,0,0
trebekpilots_2,1984-01-01,"Trebek pilot 2.

Unaired.  Tape date unknown.
Season 1 set.
Announced by Johnny Gilbert.",Double Jeopardy,"(2, 5)",TOYS & GAMES,29,"(500,)",False,It's a tied game in chess,a stalemate,0,0
trebekpilots_2,1984-01-01,"Trebek pilot 2.

Unaired.  Tape date unknown.
Season 1 set.
Announced by Johnny Gilbert.",Double Jeopardy,"(3, 5)",MOVIES,24,"(500,)",False,Current comic hit chronicling 30 years of a mother-daughter relationship,Terms of Endearment,0,0
trebekpilots_2,1984-01-01,"Trebek pilot 2.

Unaired.  Tape date unknown.
Season 1 set.
Announced by Johnny Gilbert.",Double Jeopardy,"(4, 5)",SPORTS LEGENDS,8,"(500,)",False,"Voted ""Greatest All-round Athlete of Last Half Century"", he was full-blooded American Indian",Jim Thorpe,0,0
trebekpilots_2,1984-01-01,"Trebek pilot 2.

Unaired.  Tape date unknown.
Season 1 set.
Announced by Johnny Gilbert.",Double Jeopardy,"(6, 5)",FAMOUS PAIRS,25,"(500,)",False,"They were the opposing attorneys at the Scopes ""Monkey"" Trial",Clarence Darrow & William Jennings Bryan,0,0
trebekpilots_2,1984-01-01,"Trebek pilot 2.

Unaired.  Tape date unknown.
Season 1 set.
Announced by Johnny Gilbert.",Final Jeopardy,"(1, 1)",LITERATURE,0,(),False,"Classic American novel which begins ""Call me Ishmael""",Moby-Dick,0,0
