epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Jeopardy,"(4, 5)",ALL SORTS OF BOOKS,3,"(1000,)",False,The title character in this Paulo Coelho novel turns lead into gold for young Santiago,The Alchemist,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Jeopardy,"(5, 5)",OUTDOOR ACTIVITIES,5,"(1000,)",False,"At the 2020 NCAA D-1 championships of this discipline, Conner Mantz' 10k made him the first American individual champ since 2008",cross country,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Jeopardy,"(6, 5)",FAMOUS AQUARIANS,6,"(1000,)",False,"The roots of this drummer seen here go back to Philadelphia & January 20, 1971",Questlove,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(1, 1)",ON THE MAP,25,"(400,)",False,This leading city of Northern Ireland is home to Queen's University,Belfast,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(2, 1)",NOTABLE AFRICAN AMERICANS,11,"(400,)",False,"His national memorial in Washington, D.C. was unveiled in 2011","MLK (Martin Luther King, Jr.)",0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(3, 1)",DOUBLE LETTERS WITHIN,26,"(400,)",False,"A flapping of an insect's wings, or your eyelashes",flutter,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(4, 1)",HORROR FILMS,27,"(400,)",False,"Ewan McGregor plays a grown-up Danny Torrance in ""Doctor Sleep"", the sequel to this 1980 classic",The Shining,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(5, 1)",DOCTOR,28,"(400,)",False,The title femme of this Flaubert novel is married to a country doctor named Charles,Madame Bovary,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(6, 1)",W.H.O.,30,"(400,)",False,"As this group was forming in 1945, Brazil & China asked for a global health organization; the W.H.O. would show up in 1948",the UN,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(1, 2)",ON THE MAP,24,"(1600,)",True,It's the only country that borders Venezuela & Ecuador,Colombia,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(2, 2)",NOTABLE AFRICAN AMERICANS,8,"(800,)",False,Journalist & activist Ida B. Wells-Barnett helped found this civil rights organization in 1909,the NAACP,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(3, 2)",DOUBLE LETTERS WITHIN,6,"(800,)",False,"You probably wear ""safety"" ones in chem lab",goggles,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(4, 2)",HORROR FILMS,22,"(800,)",False,This Simon Pegg horror comedy puns on the title of a George Romero flick,Shaun of the Dead,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(5, 2)",DOCTOR,15,"(800,)",False,"In this novel, a flight surgeon named Doc Daneeka explains a paradoxical Army regulation about grounding fliers to Yossarian",Catch-22,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(6, 2)",W.H.O.,29,"(800,)",False,"In 2021 the W.H.O. recommended a promising vaccine for this disease that kills some 250,000 sub-Saharan children a year",malaria,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(1, 3)",ON THE MAP,2,"(1200,)",False,"It's the name of the capital of Alberta, Canada & also of a northern suburb of London",Edmonton,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(2, 3)",NOTABLE AFRICAN AMERICANS,4,"(1200,)",False,"With justice Ruth Bader Ginsburg's passing, he became the second-oldest member of the Supreme Court",(Clarence) Thomas,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(3, 3)",DOUBLE LETTERS WITHIN,5,"(1200,)",False,This type of chocolate has a set of double consonants & double vowels,bittersweet,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(4, 3)",HORROR FILMS,9,"(1200,)",False,"Stephen Lang played a character simply known as ""The Blind Man"" in this 2016 film & returned for its 2021 sequel",Don't Breathe,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(5, 3)",DOCTOR,13,"(3000,)",True,Dr. Bernard Rieux treats the first victim of the title disease in this Camus novel,The Plague,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(6, 3)",W.H.O.,17,"(1200,)",False,"Seen here, Korea's first W.H.O. chief, Lee Jong-wook, was this type of doctor that focuses on diseases affecting many at a time",epidemiologist,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(1, 4)",ON THE MAP,1,"(1600,)",False,"In 2019 Astana, capital of this ""stan"", was renamed Nur-Sultan after retiring leader Nursultan Nazarbayev",Kazakhstan,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(2, 4)",NOTABLE AFRICAN AMERICANS,3,"(1600,)",False,"In 2021 President Biden mourned this first black Secretary of State as a ""dear friend""",Powell,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(3, 4)",DOUBLE LETTERS WITHIN,20,"(1600,)",False,"Enriching a treasury is ""filling"" these, with the same derivation as a place to put the dead",coffers,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(4, 4)",HORROR FILMS,10,"(1600,)",False,"""Drag Me to Hell"" is a spine-tingling entry from this director of ""The Evil Dead"" & ""Spider-Man""",(Sam) Raimi,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(5, 4)",DOCTOR,12,"(1600,)",False,"This Steinbeck work that's set in Monterey is dedicated to Ed Ricketts, on whom the character of Doc is partly based",Cannery Row,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(6, 4)",W.H.O.,16,"(1600,)",False,"The W.H.O. helps in global crises, like the decade-long one in this Mideast country that it aids with cross-border partners in Turkey",Syria,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(1, 5)",ON THE MAP,23,"(2000,)",False,"Meaning ""west"" in Arabic, this term is used for the region that includes most of Africa North of the Sahara",the Maghreb,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(2, 5)",NOTABLE AFRICAN AMERICANS,7,"(2000,)",False,"Published in 1773, her book of poems on various subjects religious & moral contained an endorsement from John Hancock",(Phyllis) Wheatley,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(3, 5)",DOUBLE LETTERS WITHIN,21,"(2000,)",False,"The art of training a horse in precise movements, perhaps to prepare for a competition",dressage,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(4, 5)",HORROR FILMS,19,"(2000,)",False,"Ari Aster followed up ""Hereditary"" with this ""seasonal"" tale of a trip to a Swedish festival that goes horribly awry",Midsommar,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(5, 5)",DOCTOR,14,"(2000,)",False,"""En Folkefiende"" is the original title of this Ibsen play in which Dr. Stockmann tries to alert a town to its contaminated water",An Enemy of the People,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Double Jeopardy,"(6, 5)",W.H.O.,18,"(2000,)",False,The logo of the W.H.O. displays the rod of this Greek god of healing who inspired a serpentine cult,Asclepius,0,0
ncc_7,2022-02-11,2022 National College Championship quarterfinal game 7.,Final Jeopardy,"(1, 1)",WORD ORIGINS,0,(),False,"In 1793 a French clergyman called the destruction of libraries & sculptures this, using the name of a 5th century tribe",vandalism,0,0
